P,P_sigma,Rplanet,Rplanet_sigma,Teff,Teff_sigma,Rstar,Rstar_sigma
11.39096852897,2.180402e-05,11.19847412,0.6001173,5027.0,,0.875936,
2.29840578875,8.8192e-07,13.70588688,1.0186243,4221.54,100.12,0.794584,0.058492
3.4712802624,2.026379e-05,4.2314265,0.3520446,3696.0,157.0,0.563,0.017267
7.094570865,0.0027737605,1.642,0.1975,5690.0,123.0,0.957,0.046
1.72926812424,5.25247e-06,12.6001269,0.57371575,4377.0,122.0,0.766495,
8.20008746059,1.893538e-05,2.79975419,0.9141595,4865.6,101.5,0.793476,0.071631
3.12201660495,1.01443e-06,14.32293971,0.89570755,6280.0,,1.72958,0.107337
5.4122034,4e-07,2.53,0.07,5933.0,60.0,1.026,0.0245
9.79565352601,8.215811e-05,2.82375991,3.3757446,4147.0,124.6,0.706632,0.06745
26.19445485478,0.00027362193,2.99459349,0.34173682,4678.0,132.02,0.709927,0.054357
3.73659,0.000455,2.83,0.19,6005.0,50.0,1.31,0.03
7.12592,1e-05,1.44,0.04,5933.0,60.0,1.026,0.0245
3.25096567932,0.0014425617,12.82971612,2.3534684,5757.0,134.0,1.49959,
4.64184345361,1.74763e-06,12.6031793,0.63113064,5743.0,,1.41374,0.069226
2.31142033564,6.1817e-07,13.18791073,0.5822473,5785.79,104.22,1.07008,0.046955
2.29799150846,8.34443e-06,2.32710652,1.436356,3650.0,157.0,0.590525,0.017556
19.56204579364,0.0002865959,3.28708684,0.3756285,4246.8,108.6,0.758892,0.060945
5.11383503556,2.269801e-05,5.67086336,1.1660464,6315.7,140.9,1.50876,0.078616
13.85327454047,0.00012083849,2.2098839,1.3686349,3893.47,115.36,0.655766,0.067284
25.8386422,5.77e-05,4.31235,0.241657,5769.0,146.5,1.03,0.05
21.491984,2.3e-05,8.54124329,0.31945595,5640.0,110.0,1.055,0.0385
1.79058695,8.65e-07,11.29,0.39,3444.0,88.0,0.457,0.019
2.94815527,4.5e-06,10.3,0.6499999999999999,3713.0,59.0,0.57,0.02
4.21285367,7.4e-07,6.21,0.76,4900.0,90.0,3.13,0.12
1.01153624,8.95e-07,1.841,0.0935,4686.0,99.0,0.758,0.032
0.87724,4e-05,1.565,0.079,5679.0,49.5,0.98,0.025
1134.67239633331,5.085344e-05,11.75821955,0.5836612,5842.0,129.23,1.07352,0.05294
7.1335164,1.9e-06,10.09929161,0.42594127,4686.0,99.0,0.758,0.032
1.091418901,1.8e-08,22.02564708,0.98078581,6265.0,50.0,1.69,0.0185
0.4465697,3e-07,1.397,0.027,,,0.843,0.005
77.144,0.00027,2.517,0.045,,,0.843,0.005
25.71268,0.00012,2.615,0.059,,,0.843,0.005
10.778838,1.8e-05,2.865,0.041,,,0.843,0.005
30.033302,7.25e-05,16.47720163,7.73419668,5730.0,140.0,1.459,0.057
3.585287,1.0500000000000001e-05,2.004,0.046,6354.0,70.0,1.258,0.019
11.230511,4.4e-05,2.001,0.0635,6354.0,70.0,1.258,0.019
5.973865,1.55e-05,1.979,0.0525,6354.0,70.0,1.258,0.019
23.443162,6.25e-05,3.48935569,0.096957685,4780.0,120.0,0.844,0.0195
30.158577,9.35e-05,11.98240037,0.59407598,6160.0,150.0,2.333,0.0965
0.1768913,2e-07,0.61,0.1,3584.0,65.0,0.45,0.065
7.18886,7.3e-05,1.54,0.1,5277.0,67.0,0.89,0.03
10.44198961033,6.124049e-05,1.8605473,0.81836313,3271.0,157.0,0.292425,0.008648
15.669494,0.0009649999999999999,2.7731,0.0504,4357.0,100.0,0.7321,0.0713
9.691,0.006,11.43316031,0.33626942,4700.0,100.0,4.1,0.08
5.2097118,3.55e-06,16.25302201,1.681347105,5183.0,125.0,0.852,0.02
4.1662449,3.2e-06,15.79345381,0.543635565,,,1.209,0.041
3.5062,2.6e-05,13.04725353,0.67253884,5063.0,42.0,0.785,0.028
18.8027,0.0012100000000000001,1.98,0.1,3563.0,77.0,0.4232,0.0078000000000000005
11.2365985,1.9e-06,13.11450742,0.33066492999999997,6295.0,77.0,1.28,0.03
5.003777,2.4999999999999998e-06,19.2794468,0.56044903,6460.0,140.0,2.082,0.061
10.8945,0.000245,2.52,0.08,3563.0,77.0,0.4232,0.0078000000000000005
0.23597766,9.5e-07,13.78704626,0.00560449,10000.0,110.0,0.0123,0.0002
0.1120067,8.7e-07,11.13051784,0.21297063,15900.0,75.0,0.0131,0.0002
11.1972769,2.56e-05,2.62397,0.163711,4953.9,107.6,0.76,0.04
5.358765,3e-06,1.43,0.09,,,0.276,0.01
3.123898,3e-06,1.6,0.505,,,0.276,0.01
734.4987702,8.04e-05,2.1838,0.168773,4953.9,107.6,0.76,0.04
12.51937,0.00039,4.627,0.0745,5770.0,50.0,0.968,0.036
10.1802117,7.1e-06,11.99360935,1.45716749,,,,
0.94667944,4.7e-07,13.97759893,0.67814333,5814.0,92.0,1.08,0.0245
40.750145,2.5e-05,10.87271128,0.25780656,6330.0,69.0,1.308,0.03
11.9126075,0.00011,10.95117414,0.17934369,5169.0,79.0,0.808,0.023
5.3220125,1e-06,13.74221034,0.41473229,5990.0,50.0,1.561,0.043
0.736543,1.4e-06,1.856,0.0245,5272.0,24.0,0.943,0.01
1.46712127,3.3e-07,1.289,0.0165,3317.0,36.5,0.3243,0.0039
3.05226855124,0.00018792103,12.65581119,0.76818264,5370.0,140.5,0.962287,0.054352
14.6503935,0.0002236,1.81908,0.174393,5859.45,101.75,0.98,0.04
10.2405483,1.4e-05,8.69623,0.527794,5251.0,129.9,0.84,0.05
8.05422072638,3.299683e-05,2.83377057,0.4985287,5583.1,110.4,0.995254,0.04551
5.38462389661,1.178673e-05,2.61706334,0.25181937,5700.0,130.3,0.959022,0.049804
1.8290293988,6.30985e-06,2.12683751,0.24079674,4336.0,121.3,0.668693,0.056035
20.7051499,3.88e-05,3.39245,0.204885,5169.0,121.54,0.81,0.05
2.04392678077,4.06259e-06,1.09248076,0.37498668,3407.0,157.0,0.473603,0.013946
6.95611336692,1.528494e-05,12.09082297,0.69774693,5387.0,136.58,0.940037,0.053518
7.3377236,4.02e-05,3.2807,0.221167,5994.0,121.0,1.1,0.05
4.36015363069,1.07771e-06,6.95642576,0.38191366,5227.0,119.5,0.874131,0.047593
15.15120508799,0.00013577625,2.8411799,0.83051205,3272.0,157.0,0.401575,0.011929
5.87755477969,1.27621e-05,2.18229043,0.3097249,5977.0,130.6,1.00568,0.047839
4.25296414061,5.85243e-06,2.34833829,0.7878943,5591.0,185.0,0.848906,0.045284
11.2347982,5.37e-05,12.196,0.657848,6016.4,119.0,1.72,0.09
3.05752396361,3.79024e-06,2.48784863,0.730607,4402.0,126.1,0.695095,0.059498
6.6132,2e-06,13.67495645,0.67253884,6250.0,125.0,1.426,0.064
22.8085719,6.06e-05,2.45459,0.154326,5182.0,127.3,0.82,0.05
3.19688379721,7.2685e-07,14.96857787,0.6826442,6470.0,129.5,1.59715,0.072724
1.3641482,8e-07,19.5876,5.28743,5347.0,121.0,1.08,0.06
1.332813,5.5e-07,15.24421375,0.67253884,5750.0,125.0,1.08,0.049
5.84259,2e-05,11.8252,0.670345,5707.0,127.5,2.2,0.12
3.811678,1e-06,10.76062147,0.67253884,4774.0,133.0,0.823,0.047
3.110413,1e-06,13.45077684,0.67253884,5660.0,100.0,1.24,0.06
16.7368995,4e-05,2.88015,0.155867,5759.0,186.8,1.0,0.05
4.0337201,3.3e-06,11.5159,0.399353,7369.0,219.0,2.22,0.07
9.61416356822,4.857356e-05,3.22647351,0.21258712,5477.0,120.11,0.840608,0.04191
2.709813,3e-07,14.90794433,0.56044903,5990.0,100.0,1.375,0.048
4.50638380838,1.029053e-05,5.55217343,0.5160709,3477.0,157.0,0.493576,0.014963
16.3413889021,0.00012791951,2.62907902,0.14746214,5991.11,101.69,1.12506,0.042211
15.9234883,5.29e-05,2.18203,0.10788,5711.85,106.3,1.08,0.05
5.748916,3e-06,14.81827249,0.57165802,6850.0,125.0,1.83,0.069
13.0791581,4.14e-05,3.25485,0.201784,5453.0,117.88,1.0,0.05
3.183387,4.5e-07,15.47960235,0.9863903,6405.0,200.0,1.409,0.09
9.2292078,5.6e-06,3.21883,0.268606,4406.0,123.34,0.77,0.06
5.97113566694,1.370675e-05,1.8721145,1.216491,3834.0,157.0,0.490737,0.014515
5.051928,4e-06,10.31226224,0.56044903,6300.0,125.0,1.578,0.066
5.167228,3e-06,14.44837612,0.54924005,6050.0,100.0,2.112,0.077
5.46938875417,3.55575e-06,11.57792161,0.44194493,3770.0,157.0,0.638902,0.019086
13.7270395,4.97e-05,2.95921,0.167618,5777.0,124.98,1.09,0.05
38.8135498,3.51e-05,8.20695,0.564151,4760.0,117.2,0.82,0.05
2.13570257297,8.6736e-07,11.62641524,0.36952898,3678.2,140.5,0.666652,0.020281
17.94536449202,3.052404e-05,3.38391242,0.15954576,3442.0,64.0,0.404403,0.012001
4.17826560315,5.23458e-06,2.10238538,0.30378047,3442.0,64.0,0.404403,0.012001
124.72987003126,0.00056745345,3.5130935,0.4456943,4902.0,123.23,0.831423,0.053337
17.1019622,2.34e-05,10.1067,0.554732,5302.3,5297.2,0.93,0.05
2.67961636447,7.16767e-06,1.83347689,1.874735,3943.0,157.0,0.63072,0.018511
3.3491408,1.6e-05,5.37673,2.27494,3223.0,157.0,0.32,0.01
0.84742180175,4.78468e-06,1.75365438,1.371646,5300.0,143.2,0.846387,0.04344
1.2168732,5.25e-05,3.43106,0.30991,4634.6,106.7,0.78,0.06
8.9534775,2.18e-05,2.35888,0.165763,5029.5,59.9,0.76,0.05
4.84204381617,1.674033e-05,1.61774045,0.6245401,5300.0,143.2,0.846387,0.04344
2.32634296639,1.445344e-05,1.97631873,0.2668421,3244.0,157.0,0.261162,0.007863
2.3106428,9e-07,8.76741,0.498445,5339.9,155.2,0.99,0.06
8.1594667,1.6499999999999999e-06,3.22,0.08,5844.0,42.0,1.228,0.017
34.005019,2.5e-05,4.6,0.24,3230.0,75.0,0.234,0.012
5.147905,7.5e-06,18.0411,1.10742,6064.0,131.7,2.9,0.14
18.184189,3.78e-05,9.90639,0.625776,5265.0,125.7,1.09,0.06
4.6658007,3.3e-06,2.17821,0.11227,6365.0,197.0,1.02,0.05
2.59890311538,6.40737e-06,2.4312854,0.40144834,3719.0,64.0,0.512361,0.01524
7.5768334,3.52e-05,0.867887,0.066986,3766.0,95.0,0.53,0.02
3.6525305,7.52e-05,14.7302,0.716888,5930.0,129.2,1.47,0.07
1.84985667759,1.47821e-05,1.71932648,0.13466027,5834.0,128.7,1.01733,0.049045
1.2174936,3e-07,12.9438,0.645728,6596.04,156.59,1.46,0.07
1.7727505,4.1e-06,2.73549,0.187474,6351.0,118.9,1.62,0.07
0.8831279,2.4e-06,4.37490943,0.4186682,5151.4,124.0,0.86,0.05
5.0569708,1.5e-05,5.09264,0.286709,5818.9,107.5,1.8,0.08
17.4682298,6.97e-05,2.17884,0.139569,5499.0,186.0,0.76,0.04
3.47168080203,3.29424e-06,8.02723405,0.29949307,3399.0,102.0,0.426785,0.013027
5.8588751,2.5e-05,12.1366,0.740487,6418.0,133.4,2.31,0.13
12.7791964,6.89e-05,6.85813,0.388709,6280.0,134.5,1.33,0.06
4.0236805,3.7e-06,14.9702,0.750958,5807.0,148.8,1.57,0.08
0.85737269789,1.403811e-05,1.24654784,0.15803361,3098.0,157.0,0.235048,0.006999
4.0966887,1.85e-05,12.9734,0.639339,6212.0,128.4,1.74,0.08
4.29148786096,9.48884e-05,9.38757809,0.6077101,3937.0,157.0,0.675707,0.020538
11.8886495,2.73e-05,11.0233,0.6475,5773.9,138.7,1.21,0.07
2.3927114,0.0001274,14.5439,0.746836,5967.0,129.9,1.17,0.06
0.23818233358,7.55108e-06,0.96173856,0.28935423,3423.0,157.0,0.369077,0.010996
3.8529998,3.3e-06,15.4014,0.844409,6893.4,147.5,1.57,0.09
1.38885844017,1.382034e-05,0.96506187,1.7210847,3300.0,157.0,0.256456,0.007656
3.3704313,2.3e-05,13.6938,0.923101,5765.0,132.2,1.85,0.11
125.86590481387,0.01671667,11.55958327,1.376859,5968.88,41.92,1.0645,
4.3345378,3.7e-06,14.3572,0.704475,6314.8,303.0,1.43,0.07
7.4332642,2.35e-05,10.213,0.57938,6227.0,123.1,1.32,0.06
3.0929386,1.3e-06,1.28153171,0.31337672,4884.29,142.84,0.750598,0.057535
10.5988743,0.0013519,12.6054,0.772646,5809.9,123.1,1.04,0.05
6.7650398,7.4e-06,1.39215,0.11279,4884.29,142.84,0.75,0.06
2.5761795598,2.61048e-05,12.14508691,0.4152841,3628.0,157.0,0.497905,0.014905
10.90483924619,4.882863e-05,1.5489482,0.9517032,3272.0,157.0,0.242121,0.007232
2.8279716,1.1e-06,18.5153,0.711756,6707.0,105.0,1.48,0.06
5.2544884,1.06e-05,2.1916,0.114108,5958.0,121.26,0.99,0.04
14.36273803273,6.837242e-05,1.68663141,1.3281828,4939.0,180.0,0.732189,0.045143
4.4652986,9e-07,14.5331,0.65462,6051.2,106.5,1.18,0.05
18.840891,5.38e-05,2.00342,0.096805,6093.0,124.71,1.22,0.05
271.938638971,0.006732476,3.52959232,0.5558505,5490.04,148.46,1.5819,0.097829
1.43446023837,1.538914e-05,1.39321904,0.27903435,3421.0,157.0,0.37103,0.010955
4.2403543,7.4e-06,2.64301,0.127163,5670.0,110.1,0.93,0.04
5.49113023427,1.304459e-05,2.43067499,1.2403625,5874.0,119.32,1.10649,0.051445
3.6015056,6.2e-06,12.3972,0.59888,6055.0,134.4,1.03,0.05
4.61742539074,1.264706e-05,16.66323365,0.7609565,6411.0,231.7,1.67219,0.075729
6.7535728,2.26e-05,6.28796,0.328078,5880.0,130.1,1.32,0.07
3.04404408205,9.20477e-06,1.33374248,0.51044494,6337.87,44.69,1.42717,0.055718
2.32600773508,4.85533e-06,1.39608687,0.44174787,3231.0,,0.241857,0.007272
10.2829582518,0.0020126419,2.71867163,1.2306396,5700.0,130.62,0.894563,0.043987
14.8589887698,5.124013e-05,6.39617029,1.5622766,5359.0,103.56,0.951815,0.060503
1.2669382,4.4e-06,7.13535,0.405796,6296.0,128.8,1.36,0.06
22.09339217881,1.939559e-05,9.76032934,0.37578428,6798.4,109.0,1.75449,0.065096
0.57347655189,1.369301e-05,1.49695306,0.13053058,3466.0,157.0,0.420908,0.012425
2.42615378456,1.094258e-05,2.66002553,2.8561234,5271.0,130.4,0.960919,0.054834
4.58491290523,8.8833e-06,9.61588513,0.6116279,6272.0,196.0,2.05979,0.092284
8.83492609575,4.97414e-05,9.05959039,0.62581956,3303.0,,1.14998,
2.2054776,0.0007857,9.6722,0.790385,3770.0,157.0,0.53,0.02
39.361947,0.0001444,1.84555,0.14205,5245.0,183.0,0.79,0.05
3.7927572,0.000182,9.66312,0.390388,3575.0,157.0,0.58,0.02
10.2436729,2.79e-05,11.2818,1.9152,5845.9,122.8,0.96,0.05
2.4993895,4.5e-06,12.9239,0.690267,5737.0,124.0,1.21,0.06
1.5080197,4.9e-06,3.01287,0.351265,4008.0,130.4,0.66,0.07
7.04916084122,7.72627e-06,2.84649412,0.1337324,6337.87,44.69,1.42717,0.055718
0.9263237,4e-07,1.67823,0.0761765,3573.0,157.0,0.43,0.01
13.635109,3.1e-05,1.77,0.105,3491.0,58.0,0.464,0.013
6.293287,2.8e-05,2.99,0.08,4687.0,65.0,0.715,0.005
46.9622,0.0002,2.54,0.07500000000000001,5666.0,61.0,0.897,0.019
12.885779,3.6e-05,4.29,0.08,4687.0,65.0,0.715,0.005
0.3652575,8.3e-06,0.935,0.09,5334.0,64.0,0.86,0.019
8.7960328,0.0018184,9.14959,0.40797,3695.0,157.0,0.59,0.02
4.0785273,1.7e-05,3.74681,0.617629,3580.0,124.3,0.48,0.07
2.984151,1.1e-05,1.58,0.23,3157.0,60.0,0.21,0.03
4.871229,1.1e-05,2.51,0.36,3157.0,60.0,0.21,0.03
8.15275,0.0004,1.25,0.19,3157.0,60.0,0.21,0.03
80.389,0.004,9.52763359,0.22417961,6400.0,100.0,1.517,0.0225
6.210291,1.65e-05,5.63,0.28500000000000003,5638.0,50.0,0.909,0.048
3.685504,1.15e-05,3.51,0.215,5638.0,50.0,0.909,0.048
4.73620865,3.77e-06,15.13212395,1.12089807,5375.0,25.0,2.69,0.04
7.39721598356,1.44495e-05,1.27111313,1.7052798,3342.0,,0.407103,0.012472
2.1096804606,3.95972e-06,3.63967252,0.5658798,5673.0,188.0,0.940806,0.052754
1.8805201,2.75e-06,1.401,0.0595,3376.0,44.5,0.3714,0.01
16.23852463176,5.226079e-05,2.51211244,3.6760142,5740.0,140.7,0.952085,0.053869
2.262196,3e-06,9.86390302,0.89671846,4610.0,207.0,0.65,0.06
15.532477,2.55e-05,2.126,0.0925,3376.0,44.5,0.3714,0.01
2.8240932,4.6e-06,16.98160576,0.49319515,7800.0,200.0,1.79,0.04
5.96055423169,3.022518e-05,2.96467298,0.57131594,5219.54,136.38,0.943064,0.062854
6.90678684115,9.74626e-06,13.41760283,0.88400877,5731.8,64.7,3.15138,0.169143
6.87337680743,0.00011548899,14.61618085,2.231086,6014.0,122.0,2.36468,
3.27972061219,1.66727e-06,14.0606451,0.69680744,5857.0,135.1,1.29747,0.063633
45.294301,4.8e-05,2.355,0.022,5708.0,28.0,1.065,0.009
1.8237146,2e-07,12.32987877,0.89671846,4738.0,100.0,0.7,0.05
3.122832,1e-06,12.55405838,0.56044903,4672.0,170.0,0.76,0.03
8.00048904124,1.854126e-05,10.97092652,0.6638135,6146.0,131.4,1.55738,0.075101
4.66263198182,3.167793e-05,4.47852383,0.9174772,5940.12,103.82,0.948492,0.044603
4.20420780773,1.039025e-05,12.1025,0.809459,6781.0,133.6,1.07,0.05
2.22816,1e-05,2.46,0.125,5635.0,62.0,1.05,0.03
39.64372,0.0001355,10.8,0.6,5395.0,64.0,0.88,0.04
27.50868,6.5e-05,2.9,0.25,5879.0,49.5,1.17,0.095
9.20205,0.00037,13.34,0.615,6190.0,60.0,1.17,0.02
9.1751,0.0025,14.5717,0.78463,4840.0,90.0,3.85,0.13
5.477433,7e-06,17.5980997,1.12089807,6900.0,150.0,1.91,0.1
5.026799,1.3e-05,12.44196858,0.33626942,6300.0,100.0,1.46,0.02
6.13499,3e-05,12.778238,0.33626942,5683.0,85.0,2.1,0.05
7.148973,1.5e-05,11.83668362,0.39791881500000004,6060.0,180.0,2.334,0.044
10.508843,3.5499999999999996e-05,5.03,0.20500000000000002,3998.0,95.0,0.911,0.038
2.864142,4e-06,15.35630356,0.33626942,6250.0,100.0,1.48,0.022
5.215357,6e-06,15.46839337,1.79343691,6250.0,100.0,2.2,0.2
67.1277,0.0051,12.03844527,0.19055267,6160.0,130.0,1.667,0.024
8.80381,4e-05,8.0704661,0.67253884,5460.0,130.0,1.03,0.2
101.94054,0.00038,14.01122587,0.840673555,5545.0,19.0,1.014,0.041
1.3866532,3e-07,13.45077684,0.67253884,5700.0,150.0,1.11,0.05
4.06864049281,0.000295813,3.75483332,0.57051665,4236.0,122.3,0.741921,0.067568
3.2783662,4.350000000000001e-06,9.292245,0.246597575,5906.0,67.5,1.458,0.032
1.60200105,4.35e-07,18.6405349,0.42594126499999996,6240.0,150.0,1.241,0.023
8.2148282,8.05e-06,12.50922246,0.40912780000000004,6270.0,130.0,1.82,0.0465
4.5661061,2.35e-06,10.72699453,0.31385145999999997,5723.0,107.5,1.209,0.028999999999999998
6.2996431,7e-06,9.6397234,0.32506044,5271.0,103.0,0.873,0.0205
3.007812,1.9e-06,13.75341932,0.50440413,6000.0,105.0,1.545,0.0465
3.93067462793,7.2341e-06,1.79020058,0.24769609,3512.0,157.0,0.411452,0.012125
3.37063026728,0.00016703657,9.3830336,0.34857157,3133.0,157.0,0.222121,0.006815
4.9394392,7.149999999999999e-06,15.07607904,0.560449035,5990.0,140.0,1.842,0.0545
6.235633,1.0500000000000001e-05,10.9175472,0.26901554,6070.0,155.0,1.857,0.037
8.34998,1e-05,11.1424,1.06327,4236.0,122.3,0.74,0.07
3.7065585,1.3e-06,13.65253849,0.33626942,5890.0,145.0,0.985,0.019
3.3462406,2.3e-06,12.80065596,0.39791881500000004,5703.0,99.0,1.735,0.045
2.04360352,9.4e-07,13.59649359,0.27462003,5622.0,50.0,1.055,0.017
2.6085846,1.8e-06,17.14974047,2.690155365,6237.0,98.0,1.393,0.038
4.123596,6.7e-06,11.67975789,0.48759066,5731.0,81.5,1.445,0.042499999999999996
3.8212867,1.6e-06,11.02963701,0.30264248000000005,5550.0,110.0,0.918,0.023
4.7947749,2.3e-06,18.3428,0.821281,6333.0,152.2,2.18,0.1
3.8922295,2.3e-06,13.34989601,0.43715024999999996,6060.0,130.0,1.53,0.041
5.71548654,7.55e-07,14.20177855,0.26901554,6490.0,150.0,1.241,0.022
2.21778105,8.8e-07,10.5700688,0.33066492999999997,4930.0,115.0,0.788,0.017
3.8795105,4.5e-06,14.67255574,0.36429186999999996,6020.0,165.0,1.256,0.025
3.6515568,6.05e-06,13.7646283,0.61649394,6370.0,270.0,1.56,0.0455
20.38078237418,1.776698e-05,8.22279941,0.36225373,6351.0,118.9,1.61988,0.067673
8.3033493,1.68e-05,1.95844,0.153494,4814.0,124.99,0.78,0.05
21.2690422,8.07e-05,1.87711,0.100602,5707.0,124.63,1.16,0.06
4.69559860409,1.223798e-05,2.66263751,0.19985478,3719.0,64.0,0.512361,0.01524
7.479182,8.2e-06,12.34108775,0.44835923,5380.0,175.0,0.912,0.031
6.20316078755,0.00045130652,1.02145994,0.5741247,4633.87,143.29,0.630715,0.053648
4.46606796561,0.00031476136,0.97945829,0.41245505,4633.87,143.29,0.630715,0.053648
3.971281,2.5e-06,13.7646283,0.51000862,6190.0,170.0,1.346,0.0415
3.6089254,3.05e-06,14.4595851,1.681347105,5840.0,140.0,1.626,0.052500000000000005
2.30458952,8.2e-07,15.9727975,0.403523305,6450.0,110.0,1.448,0.035
3.5658116,6.3e-06,14.35870428,0.4651727,6390.0,155.0,1.451,0.033
19.28795790989,3.1897e-05,1.71453082,0.12552437,3075.0,,0.229824,0.006873
3.96490526655,9.27678e-06,1.49999347,0.9789833,3476.0,157.0,0.426767,0.012887
4.6612061,3.2e-06,12.25141591,0.711770275,6033.0,82.0,1.417,0.0395
3.4913885,3.2500000000000002e-06,10.68215861,0.34747839999999997,6370.0,215.0,1.434,0.039
17.30579231771,0.00028834894,12.49784019,0.986715,6995.5,239.3,2.22759,0.084603
6.52738841375,2.923788e-05,2.89726371,0.53364855,6023.0,126.76,1.32944,0.061683
6.5886877,4.9e-06,2.12746,0.149295,4920.0,127.0,0.71,0.05
3.3312029,2.4e-06,16.11851425,0.47077718999999996,6480.0,190.0,1.38,0.0265
3.9540709,2.1e-06,14.60530185,0.745397215,6206.0,89.0,1.634,0.046
5.1750108,4e-06,11.47266206,0.70136434,5177.0,130.7,0.892685,0.053028
4.3135263,9.7e-06,1.17405,0.0928722,4920.0,127.0,0.71,0.05
4.37801940873,1.486077e-05,14.36327424,0.54376435,4913.0,122.0,3.41348,
2.70291867531,0.00010224027,3.79423915,0.52653366,3596.0,157.0,0.524573,0.015622
37.4685042,0.0001639,2.56325,0.14305,6114.0,122.03,1.27,0.06
3.6215615,1.9e-06,15.1893,0.852616,5920.2,43.2,1.43,0.07
8.8803281,5.6e-06,3.20594,0.162835,5555.7,313.7,0.92,0.05
6.88734,7e-05,1.34,0.12,5837.0,100.0,1.51,0.05
2.6800536,4.8e-06,2.3437,0.129152,5550.0,134.2,1.07,0.05
22.3417286,6.26e-05,2.54102,0.137594,6179.0,124.7,1.14,0.05
7.4341325,4.2999999999999995e-06,1.982,0.07050000000000001,5075.0,75.0,0.772,0.029
23.5407467,6.54e-05,2.11441,0.134214,5236.0,125.33,0.75,0.04
0.76458065849,9.88965e-06,1.24072258,1.6530068,3853.0,157.0,0.62326,0.018213
2800.0,285.0,11.13051784,0.1737392,,,1.339,0.014
16.2016817,1.28e-05,2.38101,0.166184,5071.0,141.3,0.78,0.05
0.6693124,6e-07,1.19,0.05,5487.0,100.0,1.04,0.05
0.43780833646,7.10963e-06,1.37400198,1.1048404,5165.2,103.5,0.784618,0.039296
4.4247042,9e-07,8.3621,0.715113,6594.0,709.2,1.49,0.11
38.3511223,6.97e-05,3.28435831,0.1753467,5555.7,313.7,0.920435,0.046311
0.8374907,2e-07,1.47,0.03,5671.0,100.0,1.06,0.06
10.288886,7.6e-06,2.63881,0.164544,5126.0,124.39,0.87,0.05
7.76908874827,3.892323e-05,2.36633077,0.20542012,3700.0,157.0,0.542573,0.01613
7.0731057,1.88e-05,2.69175,0.153612,5656.0,122.56,1.41,0.07
27.6438617,8.36e-05,3.68027,0.206658,5873.0,123.83,1.62,0.08
28.580474,3.86e-05,3.14550353,0.21427958,5555.7,313.7,0.920435,0.046311
1.037611,9e-06,1.49,0.04,5987.0,64.0,1.03,0.01
3.9813082,8.8e-06,2.36323,0.119024,6011.9,122.6,1.16,0.05
12.0557353,2.24e-05,2.39173,0.147246,5504.0,129.9,0.83,0.04
2.7347651,2e-07,17.805,0.732869,6767.9,115.7,1.77,0.07
2.65206166,8e-07,13.2,0.51,3363.0,59.0,0.351,0.015
5.0066338,7.499999999999999e-06,1.84,0.08,4041.0,69.0,0.569,0.02
15.61031,0.00011,3.08,0.14,5770.0,50.0,1.427,0.041499999999999995
1.527561,1e-06,2.378,0.089,3521.0,40.5,0.43,0.013
2.6278838,3.7e-06,2.46,0.16999999999999998,4850.0,78.0,0.773,0.023
0.2792211,2e-07,1.05678,0.0691901,3358.0,157.0,0.3,0.01
2.57571,0.00019999999999999998,2.19,0.11,5050.0,100.0,0.83,0.03
3.3207642,1.34e-05,3.02356,0.173903,6142.0,389.6,0.95,0.05
8.082354,3.19e-05,2.72432,0.170119,5878.6,140.7,1.24,0.07
1.76225372591,4.61348e-06,2.52358179,0.28278598,4965.0,124.0,0.784109,0.049472
3.86813881,1.3e-07,11.21,0.22,4792.0,158.0,0.801,0.015
10.92454779649,3.974291e-05,1.90150181,1.9580723,4884.0,96.0,0.74413,0.055877
0.4702718938,4.70413e-06,1.43440265,0.5032076,5466.0,121.49,0.92499,0.047045
5.50255772451,1.522024e-05,2.70497972,0.20770392,4965.0,124.0,0.784109,0.049472
2.467583,6.45e-05,1.315,0.036,4796.0,66.0,0.71,0.01
3.3759446,5.03e-05,6.03548,0.468317,5701.0,131.2,1.69,0.1
7.06024,0.000435,1.272,0.038,4796.0,66.0,0.71,0.01
24.3681,0.00135,2.363,0.062,4796.0,66.0,0.71,0.01
0.44895891195,1.109254e-05,1.01526302,1.2818562,3419.0,157.0,0.377509,0.01123
6.3872703,7.1e-06,4.95,0.2,5050.0,100.0,0.83,0.03
17.97586029496,0.0031655324,4.78034841,0.72464,5274.0,110.55,0.851795,0.048126
8.58289,0.00041,2.33,0.09,5773.0,100.0,1.094,0.041
20.66093,0.00078,3.01,0.095,5274.0,100.0,0.855,0.034
19.491,0.0007,5.5,0.135,6019.0,100.0,1.387,0.049
11.89376,0.00083,2.67,0.08,5942.0,100.0,0.956,0.037
2.3409909,0.0003188,15.4992,0.732946,6090.0,106.7,1.35,0.06
30.1556,0.00305,3.955,0.08,4965.0,54.0,2.861,0.06
8.26726,0.00018,3.4,0.08499999999999999,5373.0,100.0,0.905,0.035
9.428089,1e-06,2.75,0.14,5230.0,60.0,0.82,0.017
1.60968735876,3.604185e-05,14.81603494,0.88010585,6472.0,591.77,1.14583,0.067548
51.111,0.017,3.268,0.067,4965.0,54.0,2.861,0.06
0.68453862616,1e-05,1.4,0.2,4232.0,70.0,0.71,0.1
9.39113260201,0.0005305986,14.47922158,0.7424703,5708.0,109.6,1.76693,0.083065
542.07975,0.00014,9.2,0.1,6320.0,45.0,1.273,0.015
